"strainID"	"COG_category"	"frequency"
"P_aestuarii_SC35"	"N, U"	10
"P_alimentarius_JG100"	"N, U"	10
"P_alimentarius_JG102"	"N, U"	10
"P_aquaticus_CMS56"	"N, U"	10
"P_aquimaris_SW-210"	"N, U"	11
"P_arcticus_273-4"	"N, U"	9
"P_arenosus_R7"	"N, U"	10
"P_celer_SW-238"	"N, U"	9
"P_cibarius_JG-219"	"N, U"	13
"P_cibarius_JG-220"	"N, U"	13
"P_ciconiae_176-10"	"N, U"	9
"P_cryohalolentis_K5"	"N, U"	10
"P_faecalis_Iso-46"	"N, U"	9
"P_faecalis_PBFP-1"	"N, U"	9
"P_fjordensis_BSw21516B"	"N, U"	10
"P_fozii_NF23"	"N, U"	10
"P_frigidicola_ACAM304"	"N, U"	10
"P_frigidicola_ACAM309"	"N, U"	10
"P_fulvigenes_KC-40"	"N, U"	9
"P_glaciei_Blc20019"	"N, U"	9
"P_glacincola_1447"	"N, U"	10
"P_glacincola_ACAM483"	"N, U"	9
"P_immobilis_1159"	"N, U"	9
"P_immobilis_1184"	"N, U"	9
"P_immobilis_1347"	"N, U"	9
"P_immobilis_1555"	"N, U"	9
"P_immobilis_1617"	"N, U"	10
"P_immobilis_1745"	"N, U"	9
"P_immobilis_252"	"N, U"	9
"P_immobilis_A-11"	"N, U"	11
"P_immobilis_A-19"	"N, U"	13
"P_immobilis_A1007"	"N, U"	9
"P_immobilis_A1014"	"N, U"	9
"P_immobilis_A351"	"N, U"	9
"P_immobilis_A352"	"N, U"	10
"P_immobilis_Liston1000"	"N, U"	10
"P_immobilis_NC10"	"N, U"	11
"P_immobilis_NCIMB357"	"N, U"	9
"P_immobilis_NCIMB361"	"N, U"	10
"P_immobilis_NCIMB362"	"N, U"	9
"P_immobilis_S3"	"N, U"	9
"P_jeotgali_YKJ-103"	"N, U"	13
"P_luti_NF11"	"N, U"	10
"P_lutiphocae_IMMIBL-1110"	"N, U"	4
"P_marincola_KMM227"	"N, U"	10
"P_maritimus_Pi2-20"	"N, U"	10
"P_maritimus_Pi2-25"	"N, U"	10
"P_namhaensis_SW-242"	"N, U"	8
"P_nivimaris_88-2-7"	"N, U"	9
"P_oceani_4k5"	"N, U"	9
"P_okhotskensis_A1004"	"N, U"	9
"P_okhotskensis_MD17"	"N, U"	9
"P_pacificensis_NIBH-P2K6"	"N, U"	9
"P_phenylpyruvicus_ACAM535"	"N, U"	4
"P_piscatorii_T-3-2"	"N, U"	12
"P_priscuii_LFX-15B1"	"N, U"	10
"P_proteolyticus_116"	"N, U"	10
"P_pulmonis_ES2-W5a2"	"N, U"	9
"P_pulmonis_S-606"	"N, U"	9
"P_salsus_DD48"	"N, U"	9
"P_sanguinis_10070"	"N, U"	8
"P_sanguinis_13983"	"N, U"	8
"P_sanguinis_1501"	"N, U"	9
"P_sanguinis_92"	"N, U"	8
"P_sp_1044"	"N, U"	9
"P_sp_2pS"	"N, U"	10
"P_sp_72-O-c"	"N, U"	9
"P_sp_CMS30"	"N, U"	10
"P_sp_DD43"	"N, U"	11
"P_sp_H7-1"	"N, U"	7
"P_sp_H8-1"	"N, U"	9
"P_sp_HII-4"	"N, U"	9
"P_sp_IAM12030_72-O-c"	"N, U"	9
"P_sp_JCM18900"	"N, U"	10
"P_sp_JCM18902"	"N, U"	9
"P_sp_JCM18903"	"N, U"	9
"P_sp_NC44"	"N, U"	9
"P_sp_Pi2-1"	"N, U"	9
"P_sp_Pi2-51"	"N, U"	10
"P_sp_Pi2-52"	"N, U"	9
"P_submarinus_KMM225"	"N, U"	9
"P_urativorans_ACAM311"	"N, U"	10
"P_urativorans_ACAM534"	"N, U"	17
"P_vallis_CMS39"	"N, U"	10
"P_adeliensis_SJ14"	"O"	108
"P_aestuarii_SC35"	"O"	92
"P_alimentarius_JG100"	"O"	98
"P_alimentarius_JG102"	"O"	99
"P_aquaticus_CMS56"	"O"	108
"P_aquimaris_SW-210"	"O"	107
"P_arcticus_273-4"	"O"	86
"P_arenosus_R7"	"O"	101
"P_celer_SW-238"	"O"	100
"P_cibarius_JG-219"	"O"	100
"P_cibarius_JG-220"	"O"	110
"P_ciconiae_176-10"	"O"	86
"P_cryohalolentis_K5"	"O"	105
"P_faecalis_Iso-46"	"O"	99
"P_faecalis_PBFP-1"	"O"	105
"P_fjordensis_BSw21516B"	"O"	103
"P_fozii_NF23"	"O"	106
"P_frigidicola_ACAM304"	"O"	104
"P_frigidicola_ACAM309"	"O"	92
"P_fulvigenes_KC-40"	"O"	110
"P_glaciei_Blc20019"	"O"	106
"P_glacincola_1447"	"O"	109
"P_glacincola_ACAM483"	"O"	108
"P_immobilis_1159"	"O"	108
"P_immobilis_1184"	"O"	112
"P_immobilis_1347"	"O"	97
"P_immobilis_1555"	"O"	118
"P_immobilis_1617"	"O"	116
"P_immobilis_1745"	"O"	111
"P_immobilis_252"	"O"	110
"P_immobilis_A-11"	"O"	111
"P_immobilis_A-19"	"O"	109
"P_immobilis_A1007"	"O"	116
"P_immobilis_A1014"	"O"	109
"P_immobilis_A351"	"O"	105
"P_immobilis_A352"	"O"	103
"P_immobilis_Liston1000"	"O"	107
"P_immobilis_NC10"	"O"	111
"P_immobilis_NCIMB357"	"O"	107
"P_immobilis_NCIMB361"	"O"	111
"P_immobilis_NCIMB362"	"O"	105
"P_immobilis_S3"	"O"	103
"P_jeotgali_YKJ-103"	"O"	106
"P_luti_NF11"	"O"	95
"P_lutiphocae_IMMIBL-1110"	"O"	100
"P_marincola_KMM227"	"O"	109
"P_maritimus_Pi2-20"	"O"	111
"P_maritimus_Pi2-25"	"O"	103
"P_namhaensis_SW-242"	"O"	99
"P_nivimaris_88-2-7"	"O"	105
"P_oceani_4k5"	"O"	105
"P_okhotskensis_A1004"	"O"	109
"P_okhotskensis_MD17"	"O"	107
"P_pacificensis_NIBH-P2K6"	"O"	109
"P_phenylpyruvicus_ACAM535"	"O"	101
"P_piscatorii_T-3-2"	"O"	113
"P_priscuii_LFX-15B1"	"O"	109
"P_proteolyticus_116"	"O"	107
"P_pulmonis_ES2-W5a2"	"O"	114
"P_pulmonis_S-606"	"O"	100
"P_salsus_DD48"	"O"	99
"P_sanguinis_10070"	"O"	114
"P_sanguinis_13983"	"O"	107
"P_sanguinis_1501"	"O"	101
"P_sanguinis_92"	"O"	105
"P_sp_1044"	"O"	103
"P_sp_2pS"	"O"	106
"P_sp_72-O-c"	"O"	102
"P_sp_CMS30"	"O"	107
"P_sp_DD43"	"O"	107
"P_sp_H7-1"	"O"	102
"P_sp_H8-1"	"O"	109
"P_sp_HII-4"	"O"	102
"P_sp_IAM12030_72-O-c"	"O"	102
"P_sp_JCM18900"	"O"	108
"P_sp_JCM18902"	"O"	107
"P_sp_JCM18903"	"O"	107
"P_sp_NC44"	"O"	102
"P_sp_Pi2-1"	"O"	109
"P_sp_Pi2-51"	"O"	107
"P_sp_Pi2-52"	"O"	111
"P_submarinus_KMM225"	"O"	101
"P_urativorans_ACAM311"	"O"	91
"P_urativorans_ACAM534"	"O"	100
"P_vallis_CMS39"	"O"	101
"P_adeliensis_SJ14"	"O, T"	1
"P_aestuarii_SC35"	"O, T"	1
"P_alimentarius_JG100"	"O, T"	1
"P_alimentarius_JG102"	"O, T"	1
"P_aquaticus_CMS56"	"O, T"	1
"P_aquimaris_SW-210"	"O, T"	1
"P_arcticus_273-4"	"O, T"	1
"P_arenosus_R7"	"O, T"	1
"P_celer_SW-238"	"O, T"	1
"P_cibarius_JG-219"	"O, T"	1
"P_cibarius_JG-220"	"O, T"	1
"P_ciconiae_176-10"	"O, T"	1
"P_cryohalolentis_K5"	"O, T"	1
"P_faecalis_Iso-46"	"O, T"	1
"P_faecalis_PBFP-1"	"O, T"	1
"P_fjordensis_BSw21516B"	"O, T"	1
"P_fozii_NF23"	"O, T"	1
"P_frigidicola_ACAM304"	"O, T"	1
"P_frigidicola_ACAM309"	"O, T"	1
"P_fulvigenes_KC-40"	"O, T"	1
"P_glaciei_Blc20019"	"O, T"	1
"P_glacincola_1447"	"O, T"	1
"P_glacincola_ACAM483"	"O, T"	1
"P_immobilis_1159"	"O, T"	1
"P_immobilis_1184"	"O, T"	1
"P_immobilis_1347"	"O, T"	1
"P_immobilis_1555"	"O, T"	1
"P_immobilis_1617"	"O, T"	1
"P_immobilis_1745"	"O, T"	1
"P_immobilis_252"	"O, T"	1
"P_immobilis_A-11"	"O, T"	1
"P_immobilis_A-19"	"O, T"	1
"P_immobilis_A1007"	"O, T"	1
"P_immobilis_A1014"	"O, T"	1
"P_immobilis_A351"	"O, T"	1
"P_immobilis_A352"	"O, T"	1
"P_immobilis_Liston1000"	"O, T"	1
"P_immobilis_NC10"	"O, T"	1
"P_immobilis_NCIMB357"	"O, T"	1
"P_immobilis_NCIMB361"	"O, T"	1
"P_immobilis_NCIMB362"	"O, T"	1
"P_immobilis_S3"	"O, T"	1
"P_jeotgali_YKJ-103"	"O, T"	1
"P_luti_NF11"	"O, T"	1
"P_lutiphocae_IMMIBL-1110"	"O, T"	1
"P_marincola_KMM227"	"O, T"	1
"P_maritimus_Pi2-20"	"O, T"	1
"P_maritimus_Pi2-25"	"O, T"	1
"P_namhaensis_SW-242"	"O, T"	1
"P_nivimaris_88-2-7"	"O, T"	1
"P_oceani_4k5"	"O, T"	1
"P_okhotskensis_A1004"	"O, T"	1
"P_okhotskensis_MD17"	"O, T"	1
"P_pacificensis_NIBH-P2K6"	"O, T"	1
"P_phenylpyruvicus_ACAM535"	"O, T"	1
"P_piscatorii_T-3-2"	"O, T"	1
"P_priscuii_LFX-15B1"	"O, T"	1
"P_proteolyticus_116"	"O, T"	1
"P_pulmonis_ES2-W5a2"	"O, T"	2
"P_pulmonis_S-606"	"O, T"	1
"P_salsus_DD48"	"O, T"	1
"P_sanguinis_10070"	"O, T"	1
"P_sanguinis_13983"	"O, T"	1
"P_sanguinis_1501"	"O, T"	1
"P_sanguinis_92"	"O, T"	1
"P_sp_1044"	"O, T"	1
"P_sp_2pS"	"O, T"	1
"P_sp_72-O-c"	"O, T"	1
"P_sp_CMS30"	"O, T"	1
"P_sp_DD43"	"O, T"	1
"P_sp_H7-1"	"O, T"	1
"P_sp_H8-1"	"O, T"	2
"P_sp_HII-4"	"O, T"	1
"P_sp_IAM12030_72-O-c"	"O, T"	1
"P_sp_JCM18900"	"O, T"	1
"P_sp_JCM18902"	"O, T"	1
"P_sp_JCM18903"	"O, T"	1
"P_sp_NC44"	"O, T"	1
"P_sp_Pi2-1"	"O, T"	1
"P_sp_Pi2-51"	"O, T"	1
"P_sp_Pi2-52"	"O, T"	1
"P_submarinus_KMM225"	"O, T"	1
"P_urativorans_ACAM311"	"O, T"	1
"P_urativorans_ACAM534"	"O, T"	1
"P_vallis_CMS39"	"O, T"	1
"P_adeliensis_SJ14"	"O, U"	2
"P_aestuarii_SC35"	"O, U"	2
"P_alimentarius_JG100"	"O, U"	2
"P_alimentarius_JG102"	"O, U"	2
"P_aquaticus_CMS56"	"O, U"	2
"P_aquimaris_SW-210"	"O, U"	3
"P_arcticus_273-4"	"O, U"	3
"P_arenosus_R7"	"O, U"	2
"P_celer_SW-238"	"O, U"	2
"P_cibarius_JG-219"	"O, U"	2
"P_cibarius_JG-220"	"O, U"	2
"P_ciconiae_176-10"	"O, U"	2
"P_cryohalolentis_K5"	"O, U"	2
"P_faecalis_Iso-46"	"O, U"	2
"P_faecalis_PBFP-1"	"O, U"	2
"P_fjordensis_BSw21516B"	"O, U"	2
"P_fozii_NF23"	"O, U"	2
"P_frigidicola_ACAM304"	"O, U"	2
"P_frigidicola_ACAM309"	"O, U"	2
"P_fulvigenes_KC-40"	"O, U"	2
"P_glaciei_Blc20019"	"O, U"	2
"P_glacincola_1447"	"O, U"	2
"P_glacincola_ACAM483"	"O, U"	2
"P_immobilis_1159"	"O, U"	2
"P_immobilis_1184"	"O, U"	2
"P_immobilis_1347"	"O, U"	2
"P_immobilis_1555"	"O, U"	2
"P_immobilis_1617"	"O, U"	2
"P_immobilis_1745"	"O, U"	2
"P_immobilis_252"	"O, U"	2
"P_immobilis_A-11"	"O, U"	2
"P_immobilis_A-19"	"O, U"	2
"P_immobilis_A1007"	"O, U"	2
"P_immobilis_A1014"	"O, U"	2
"P_immobilis_A351"	"O, U"	2
"P_immobilis_A352"	"O, U"	2
"P_immobilis_Liston1000"	"O, U"	2
"P_immobilis_NC10"	"O, U"	2
"P_immobilis_NCIMB357"	"O, U"	2
"P_immobilis_NCIMB361"	"O, U"	2
"P_immobilis_NCIMB362"	"O, U"	2
"P_immobilis_S3"	"O, U"	2
"P_jeotgali_YKJ-103"	"O, U"	2
"P_luti_NF11"	"O, U"	2
"P_lutiphocae_IMMIBL-1110"	"O, U"	2
"P_marincola_KMM227"	"O, U"	2
"P_maritimus_Pi2-20"	"O, U"	2
"P_maritimus_Pi2-25"	"O, U"	2
"P_namhaensis_SW-242"	"O, U"	2
"P_nivimaris_88-2-7"	"O, U"	3
"P_oceani_4k5"	"O, U"	2
"P_okhotskensis_A1004"	"O, U"	2
"P_okhotskensis_MD17"	"O, U"	2
"P_pacificensis_NIBH-P2K6"	"O, U"	2
"P_phenylpyruvicus_ACAM535"	"O, U"	2
"P_piscatorii_T-3-2"	"O, U"	2
"P_priscuii_LFX-15B1"	"O, U"	2
"P_proteolyticus_116"	"O, U"	2
"P_pulmonis_ES2-W5a2"	"O, U"	2
"P_pulmonis_S-606"	"O, U"	2
"P_salsus_DD48"	"O, U"	2
"P_sanguinis_10070"	"O, U"	3
"P_sanguinis_13983"	"O, U"	2
"P_sanguinis_1501"	"O, U"	2
"P_sanguinis_92"	"O, U"	2
"P_sp_1044"	"O, U"	3
"P_sp_2pS"	"O, U"	3
"P_sp_72-O-c"	"O, U"	2
"P_sp_CMS30"	"O, U"	2
"P_sp_DD43"	"O, U"	2
"P_sp_H7-1"	"O, U"	2
"P_sp_H8-1"	"O, U"	2
"P_sp_HII-4"	"O, U"	2
"P_sp_IAM12030_72-O-c"	"O, U"	2
"P_sp_JCM18900"	"O, U"	2
"P_sp_JCM18902"	"O, U"	2
"P_sp_JCM18903"	"O, U"	2
"P_sp_NC44"	"O, U"	2
"P_sp_Pi2-1"	"O, U"	2
"P_sp_Pi2-51"	"O, U"	2
"P_sp_Pi2-52"	"O, U"	2
"P_submarinus_KMM225"	"O, U"	2
"P_urativorans_ACAM311"	"O, U"	2
"P_urativorans_ACAM534"	"O, U"	2
"P_vallis_CMS39"	"O, U"	2
"P_adeliensis_SJ14"	"P"	139
"P_aestuarii_SC35"	"P"	117
"P_alimentarius_JG100"	"P"	141
"P_alimentarius_JG102"	"P"	140
"P_aquaticus_CMS56"	"P"	143
"P_aquimaris_SW-210"	"P"	138
"P_arcticus_273-4"	"P"	95
"P_arenosus_R7"	"P"	139
"P_celer_SW-238"	"P"	136
"P_cibarius_JG-219"	"P"	141
"P_cibarius_JG-220"	"P"	157
"P_ciconiae_176-10"	"P"	105
"P_cryohalolentis_K5"	"P"	121
"P_faecalis_Iso-46"	"P"	137
"P_faecalis_PBFP-1"	"P"	154
"P_fjordensis_BSw21516B"	"P"	146
"P_fozii_NF23"	"P"	142
"P_frigidicola_ACAM304"	"P"	113
"P_frigidicola_ACAM309"	"P"	107
"P_fulvigenes_KC-40"	"P"	143
"P_glaciei_Blc20019"	"P"	132
"P_glacincola_1447"	"P"	141
"P_glacincola_ACAM483"	"P"	128
"P_immobilis_1159"	"P"	136
"P_immobilis_1184"	"P"	127
"P_immobilis_1347"	"P"	128
"P_immobilis_1555"	"P"	156
"P_immobilis_1617"	"P"	153
"P_immobilis_1745"	"P"	139
"P_immobilis_252"	"P"	137
"P_immobilis_A-11"	"P"	125
"P_immobilis_A-19"	"P"	143
"P_immobilis_A1007"	"P"	141
"P_immobilis_A1014"	"P"	148
"P_immobilis_A351"	"P"	143
"P_immobilis_A352"	"P"	145
"P_immobilis_Liston1000"	"P"	130
"P_immobilis_NC10"	"P"	143
"P_immobilis_NCIMB357"	"P"	142
"P_immobilis_NCIMB361"	"P"	144
"P_immobilis_NCIMB362"	"P"	127
"P_immobilis_S3"	"P"	135
"P_jeotgali_YKJ-103"	"P"	130
"P_luti_NF11"	"P"	120
"P_lutiphocae_IMMIBL-1110"	"P"	139
"P_marincola_KMM227"	"P"	134
"P_maritimus_Pi2-20"	"P"	140
"P_maritimus_Pi2-25"	"P"	139
"P_namhaensis_SW-242"	"P"	135
"P_nivimaris_88-2-7"	"P"	137
"P_oceani_4k5"	"P"	129
"P_okhotskensis_A1004"	"P"	141
"P_okhotskensis_MD17"	"P"	141
"P_pacificensis_NIBH-P2K6"	"P"	141
"P_phenylpyruvicus_ACAM535"	"P"	144
"P_piscatorii_T-3-2"	"P"	146
"P_priscuii_LFX-15B1"	"P"	128
"P_proteolyticus_116"	"P"	132
"P_pulmonis_ES2-W5a2"	"P"	179
"P_pulmonis_S-606"	"P"	131
"P_salsus_DD48"	"P"	122
"P_sanguinis_10070"	"P"	143
"P_sanguinis_13983"	"P"	140
"P_sanguinis_1501"	"P"	134
"P_sanguinis_92"	"P"	143
"P_sp_1044"	"P"	145
"P_sp_2pS"	"P"	134
"P_sp_72-O-c"	"P"	120
"P_sp_CMS30"	"P"	143
"P_sp_DD43"	"P"	130
"P_sp_H7-1"	"P"	155
"P_sp_H8-1"	"P"	132
"P_sp_HII-4"	"P"	126
"P_sp_IAM12030_72-O-c"	"P"	120
"P_sp_JCM18900"	"P"	135
"P_sp_JCM18902"	"P"	140
"P_sp_JCM18903"	"P"	152
"P_sp_NC44"	"P"	148
"P_sp_Pi2-1"	"P"	130
"P_sp_Pi2-51"	"P"	132
"P_sp_Pi2-52"	"P"	132
"P_submarinus_KMM225"	"P"	132
"P_urativorans_ACAM311"	"P"	108
"P_urativorans_ACAM534"	"P"	124
"P_vallis_CMS39"	"P"	146
"P_adeliensis_SJ14"	"Q"	40
"P_aestuarii_SC35"	"Q"	33
"P_alimentarius_JG100"	"Q"	41
"P_alimentarius_JG102"	"Q"	46
"P_aquaticus_CMS56"	"Q"	41
"P_aquimaris_SW-210"	"Q"	48
"P_arcticus_273-4"	"Q"	24
"P_arenosus_R7"	"Q"	30
"P_celer_SW-238"	"Q"	23
"P_cibarius_JG-219"	"Q"	24
"P_cibarius_JG-220"	"Q"	27
"P_ciconiae_176-10"	"Q"	13
"P_cryohalolentis_K5"	"Q"	36
"P_faecalis_Iso-46"	"Q"	32
"P_faecalis_PBFP-1"	"Q"	30
"P_fjordensis_BSw21516B"	"Q"	45
"P_fozii_NF23"	"Q"	46
"P_frigidicola_ACAM304"	"Q"	21
"P_frigidicola_ACAM309"	"Q"	16
"P_fulvigenes_KC-40"	"Q"	36
"P_glaciei_Blc20019"	"Q"	40
"P_glacincola_1447"	"Q"	34
"P_glacincola_ACAM483"	"Q"	28
"P_immobilis_1159"	"Q"	30
"P_immobilis_1184"	"Q"	25
"P_immobilis_1347"	"Q"	38
"P_immobilis_1555"	"Q"	25
"P_immobilis_1617"	"Q"	26
"P_immobilis_1745"	"Q"	38
"P_immobilis_252"	"Q"	33
"P_immobilis_A-11"	"Q"	33
"P_immobilis_A-19"	"Q"	28
"P_immobilis_A1007"	"Q"	31
"P_immobilis_A1014"	"Q"	31
"P_immobilis_A351"	"Q"	25
"P_immobilis_A352"	"Q"	36
"P_immobilis_Liston1000"	"Q"	49
"P_immobilis_NC10"	"Q"	33
"P_immobilis_NCIMB357"	"Q"	25
"P_immobilis_NCIMB361"	"Q"	25
"P_immobilis_NCIMB362"	"Q"	37
"P_immobilis_S3"	"Q"	41
"P_jeotgali_YKJ-103"	"Q"	30
"P_luti_NF11"	"Q"	21
"P_lutiphocae_IMMIBL-1110"	"Q"	39
"P_marincola_KMM227"	"Q"	40
"P_maritimus_Pi2-20"	"Q"	37
"P_maritimus_Pi2-25"	"Q"	36
"P_namhaensis_SW-242"	"Q"	34
"P_nivimaris_88-2-7"	"Q"	52
"P_oceani_4k5"	"Q"	27
"P_okhotskensis_A1004"	"Q"	27
"P_okhotskensis_MD17"	"Q"	29
"P_pacificensis_NIBH-P2K6"	"Q"	31
"P_phenylpyruvicus_ACAM535"	"Q"	31
"P_piscatorii_T-3-2"	"Q"	40
"P_priscuii_LFX-15B1"	"Q"	30
"P_proteolyticus_116"	"Q"	39
"P_pulmonis_ES2-W5a2"	"Q"	40
"P_pulmonis_S-606"	"Q"	34
"P_salsus_DD48"	"Q"	20
"P_sanguinis_10070"	"Q"	29
"P_sanguinis_13983"	"Q"	31
"P_sanguinis_1501"	"Q"	27
"P_sanguinis_92"	"Q"	28
"P_sp_1044"	"Q"	25
"P_sp_2pS"	"Q"	48
"P_sp_72-O-c"	"Q"	27
"P_sp_CMS30"	"Q"	32
"P_sp_DD43"	"Q"	32
"P_sp_H7-1"	"Q"	39
"P_sp_H8-1"	"Q"	51
"P_sp_HII-4"	"Q"	23
"P_sp_IAM12030_72-O-c"	"Q"	27
"P_sp_JCM18900"	"Q"	46
"P_sp_JCM18902"	"Q"	39
"P_sp_JCM18903"	"Q"	24
"P_sp_NC44"	"Q"	28
"P_sp_Pi2-1"	"Q"	29
"P_sp_Pi2-51"	"Q"	35
"P_sp_Pi2-52"	"Q"	39
"P_submarinus_KMM225"	"Q"	26
"P_urativorans_ACAM311"	"Q"	22
"P_urativorans_ACAM534"	"Q"	25
"P_vallis_CMS39"	"Q"	31
"P_adeliensis_SJ14"	"S"	510
"P_aestuarii_SC35"	"S"	465
"P_alimentarius_JG100"	"S"	588
"P_alimentarius_JG102"	"S"	561
"P_aquaticus_CMS56"	"S"	569
"P_aquimaris_SW-210"	"S"	563
"P_arcticus_273-4"	"S"	405
"P_arenosus_R7"	"S"	600
"P_celer_SW-238"	"S"	479
"P_cibarius_JG-219"	"S"	511
"P_cibarius_JG-220"	"S"	570
"P_ciconiae_176-10"	"S"	412
"P_cryohalolentis_K5"	"S"	491
"P_faecalis_Iso-46"	"S"	508
"P_faecalis_PBFP-1"	"S"	516
"P_fjordensis_BSw21516B"	"S"	561
"P_fozii_NF23"	"S"	564
"P_frigidicola_ACAM304"	"S"	471
"P_frigidicola_ACAM309"	"S"	459
"P_fulvigenes_KC-40"	"S"	572
"P_glaciei_Blc20019"	"S"	593
"P_glacincola_1447"	"S"	545
"P_glacincola_ACAM483"	"S"	511
"P_immobilis_1159"	"S"	606
"P_immobilis_1184"	"S"	556
"P_immobilis_1347"	"S"	508
"P_immobilis_1555"	"S"	589
"P_immobilis_1617"	"S"	581
"P_immobilis_1745"	"S"	498
"P_immobilis_252"	"S"	556
"P_immobilis_A-11"	"S"	518
"P_immobilis_A-19"	"S"	546
"P_immobilis_A1007"	"S"	609
"P_immobilis_A1014"	"S"	611
"P_immobilis_A351"	"S"	527
"P_immobilis_A352"	"S"	570
"P_immobilis_Liston1000"	"S"	514
"P_immobilis_NC10"	"S"	605
"P_immobilis_NCIMB357"	"S"	565
"P_immobilis_NCIMB361"	"S"	572
"P_immobilis_NCIMB362"	"S"	511
"P_immobilis_S3"	"S"	553
"P_jeotgali_YKJ-103"	"S"	523
"P_luti_NF11"	"S"	493
"P_lutiphocae_IMMIBL-1110"	"S"	474
"P_marincola_KMM227"	"S"	500
"P_maritimus_Pi2-20"	"S"	504
"P_maritimus_Pi2-25"	"S"	535
"P_namhaensis_SW-242"	"S"	468
"P_nivimaris_88-2-7"	"S"	541
"P_oceani_4k5"	"S"	479
"P_okhotskensis_A1004"	"S"	593
"P_okhotskensis_MD17"	"S"	597
"P_pacificensis_NIBH-P2K6"	"S"	530
"P_phenylpyruvicus_ACAM535"	"S"	498
"P_piscatorii_T-3-2"	"S"	580
"P_priscuii_LFX-15B1"	"S"	495
"P_proteolyticus_116"	"S"	499
"P_pulmonis_ES2-W5a2"	"S"	549
"P_pulmonis_S-606"	"S"	488
"P_salsus_DD48"	"S"	493
"P_sanguinis_10070"	"S"	513
"P_sanguinis_13983"	"S"	515
"P_sanguinis_1501"	"S"	494
"P_sanguinis_92"	"S"	520
"P_sp_1044"	"S"	565
"P_sp_2pS"	"S"	570
"P_sp_72-O-c"	"S"	546
"P_sp_CMS30"	"S"	511
"P_sp_DD43"	"S"	478
"P_sp_H7-1"	"S"	507
"P_sp_H8-1"	"S"	542
"P_sp_HII-4"	"S"	528
"P_sp_IAM12030_72-O-c"	"S"	570
"P_sp_JCM18900"	"S"	518
"P_sp_JCM18902"	"S"	542
"P_sp_JCM18903"	"S"	571
"P_sp_NC44"	"S"	529
"P_sp_Pi2-1"	"S"	489
"P_sp_Pi2-51"	"S"	557
"P_sp_Pi2-52"	"S"	515
"P_submarinus_KMM225"	"S"	494
"P_urativorans_ACAM311"	"S"	438
"P_urativorans_ACAM534"	"S"	573
"P_vallis_CMS39"	"S"	536
"P_adeliensis_SJ14"	"T"	73
"P_aestuarii_SC35"	"T"	66
"P_alimentarius_JG100"	"T"	72
"P_alimentarius_JG102"	"T"	71
"P_aquaticus_CMS56"	"T"	69
"P_aquimaris_SW-210"	"T"	77
"P_arcticus_273-4"	"T"	54
"P_arenosus_R7"	"T"	79
"P_celer_SW-238"	"T"	68
"P_cibarius_JG-219"	"T"	71
"P_cibarius_JG-220"	"T"	74
"P_ciconiae_176-10"	"T"	58
"P_cryohalolentis_K5"	"T"	71
"P_faecalis_Iso-46"	"T"	67
"P_faecalis_PBFP-1"	"T"	66
"P_fjordensis_BSw21516B"	"T"	69
"P_fozii_NF23"	"T"	76
"P_frigidicola_ACAM304"	"T"	65
"P_frigidicola_ACAM309"	"T"	58
"P_fulvigenes_KC-40"	"T"	71
"P_glaciei_Blc20019"	"T"	76
"P_glacincola_1447"	"T"	76
"P_glacincola_ACAM483"	"T"	78
"P_immobilis_1159"	"T"	79
"P_immobilis_1184"	"T"	70
"P_immobilis_1347"	"T"	63
"P_immobilis_1555"	"T"	79
"P_immobilis_1617"	"T"	77
"P_immobilis_1745"	"T"	70
"P_immobilis_252"	"T"	65
"P_immobilis_A-11"	"T"	72
"P_immobilis_A-19"	"T"	75
"P_immobilis_A1007"	"T"	72
"P_immobilis_A1014"	"T"	80
"P_immobilis_A351"	"T"	78
"P_immobilis_A352"	"T"	67
"P_immobilis_Liston1000"	"T"	74
"P_immobilis_NC10"	"T"	68
"P_immobilis_NCIMB357"	"T"	73
"P_immobilis_NCIMB361"	"T"	77
"P_immobilis_NCIMB362"	"T"	70
"P_immobilis_S3"	"T"	71
"P_jeotgali_YKJ-103"	"T"	72
"P_luti_NF11"	"T"	74
"P_lutiphocae_IMMIBL-1110"	"T"	46
"P_marincola_KMM227"	"T"	72
"P_maritimus_Pi2-20"	"T"	73
"P_maritimus_Pi2-25"	"T"	73
"P_namhaensis_SW-242"	"T"	65
"P_nivimaris_88-2-7"	"T"	70
"P_oceani_4k5"	"T"	71
"P_okhotskensis_A1004"	"T"	67
"P_okhotskensis_MD17"	"T"	72
"P_pacificensis_NIBH-P2K6"	"T"	76
"P_phenylpyruvicus_ACAM535"	"T"	44
"P_piscatorii_T-3-2"	"T"	72
"P_priscuii_LFX-15B1"	"T"	74
"P_proteolyticus_116"	"T"	72
"P_pulmonis_ES2-W5a2"	"T"	77
"P_pulmonis_S-606"	"T"	64
"P_salsus_DD48"	"T"	71
"P_sanguinis_10070"	"T"	54
"P_sanguinis_13983"	"T"	60
"P_sanguinis_1501"	"T"	54
"P_sanguinis_92"	"T"	55
"P_sp_1044"	"T"	76
"P_sp_2pS"	"T"	73
"P_sp_72-O-c"	"T"	72
"P_sp_CMS30"	"T"	72
"P_sp_DD43"	"T"	68
"P_sp_H7-1"	"T"	53
"P_sp_H8-1"	"T"	78
"P_sp_HII-4"	"T"	63
"P_sp_IAM12030_72-O-c"	"T"	72
"P_sp_JCM18900"	"T"	68
"P_sp_JCM18902"	"T"	75
