"strainID"	"COG_category"	"frequency"	"frequency_w_multiCOG_proteins"	"corrected_frequency"	"ecotype_rev"	"GeneNumber"	"finalCOGproportion"
"spNC44_083"	"X"	453	0	453	"restricted"	2689	0.16846411305318
"spPi21_038"	"X"	380	0	380	"restricted"	2591	0.146661520648398
"spPi251_037"	"X"	411	0	411	"restricted"	2736	0.150219298245614
"spPi252_039"	"X"	401	0	401	"restricted"	2671	0.15013103706477
"submarinus_043"	"X"	359	0	359	"restricted"	2555	0.140508806262231
"urativorans_019"	"X"	440	0	440	"restricted"	2811	0.15652792600498
"urativorans_084"	"X"	327	0	327	"restricted"	2276	0.143673110720562
"vallis_020"	"X"	457	0	457	"restricted"	2678	0.170649738610904
"adeliensis_001"	"Z"	0	0	0	"restricted"	2572	0
"aestuarii_044"	"Z"	0	0	0	"flexible"	2353	0
"alimentarius_002"	"Z"	0	1	1	"restricted"	2806	0.000356379187455453
"alimentarius_024"	"Z"	0	1	1	"restricted"	2795	0.00035778175313059
"aquaticus_003"	"Z"	0	0	0	"restricted"	2698	0
"aquimaris_025"	"Z"	0	0	0	"restricted"	2937	0
"arcticus_004"	"Z"	0	0	0	"restricted"	2165	0
"arenosus_005"	"Z"	1	0	1	"flexible"	2930	0.000341296928327645
"celer_006"	"Z"	0	0	0	"flexible"	2477	0
"cibarius_007"	"Z"	0	1	1	"restricted"	2653	0.000376931775348662
"cibarius_026"	"Z"	0	1	1	"restricted"	2973	0.000336360578540195
"ciconiae_008"	"Z"	0	1	1	"flexible"	2167	0.000461467466543609
"cryohalolentis_009"	"Z"	0	1	1	"restricted"	2493	0.000401123144805455
"faecalis_023"	"Z"	0	1	1	"flexible"	2677	0.000373552484124019
"faecalis_087"	"Z"	0	1	1	"flexible"	2548	0.000392464678178964
"fjordensis_054"	"Z"	0	3	3	"restricted"	2796	0.00107296137339056
"fozii_021"	"Z"	0	2	2	"flexible"	2846	0.000702740688685875
"frigidicola_010"	"Z"	0	2	2	"restricted"	2385	0.000838574423480084
"frigidicola_056"	"Z"	0	0	0	"restricted"	2327	0
"fulvigenes_045"	"Z"	0	1	1	"flexible"	2995	0.000333889816360601
"glaciei_055"	"Z"	0	0	0	"restricted"	2772	0
"glacincola_011"	"Z"	0	1	1	"restricted"	2645	0.000378071833648393
"glacincola_057"	"Z"	0	1	1	"restricted"	2878	0.000347463516330785
"immobilis_012"	"Z"	0	1	1	"restricted"	2676	0.000373692077727952
"immobilis_058"	"Z"	0	1	1	"restricted"	2978	0.000335795836131632
"immobilis_059"	"Z"	0	1	1	"restricted"	2914	0.000343170899107756
"immobilis_060"	"Z"	0	0	0	"restricted"	2664	0
"immobilis_061"	"Z"	0	1	1	"restricted"	2889	0.000346140533056421
"immobilis_062"	"Z"	0	1	1	"restricted"	2607	0.000383582662063675
"immobilis_063"	"Z"	0	0	0	"restricted"	2914	0
"immobilis_064"	"Z"	0	1	1	"restricted"	2753	0.000363240101707228
"immobilis_065"	"Z"	0	0	0	"restricted"	2897	0
"immobilis_066"	"Z"	1	1	2	"restricted"	2792	0.000716332378223496
"immobilis_067"	"Z"	1	0	1	"restricted"	2508	0.000398724082934609
"immobilis_068"	"Z"	0	2	2	"restricted"	2910	0.000687285223367698
"immobilis_069"	"Z"	0	1	1	"restricted"	2844	0.000351617440225035
"immobilis_070"	"Z"	0	1	1	"restricted"	2894	0.000345542501727712
"immobilis_071"	"Z"	0	1	1	"flexible"	2626	0.000380807311500381
"immobilis_072"	"Z"	0	0	0	"restricted"	2591	0
"immobilis_073"	"Z"	0	1	1	"restricted"	2774	0.000360490266762797
"immobilis_074"	"Z"	0	0	0	"restricted"	2761	0
"immobilis_075"	"Z"	0	0	0	"restricted"	2708	0
"immobilis_076"	"Z"	0	0	0	"restricted"	2612	0
"jeotgali_027"	"Z"	1	0	1	"flexible"	2618	0.000381970970206264
"luti_022"	"Z"	0	0	0	"restricted"	2431	0
"lutiphocae_013"	"Z"	0	0	0	"flexible"	2582	0
"marincola_014"	"Z"	0	0	0	"restricted"	2526	0
"maritimus_015"	"Z"	0	0	0	"flexible"	2591	0
"maritimus_028"	"Z"	0	1	1	"flexible"	2594	0.00038550501156515
"namhaensis_029"	"Z"	0	1	1	"restricted"	2451	0.000407996736026112
"nivimaris_030"	"Z"	0	1	1	"restricted"	2809	0.000355998576005696
"oceani_047"	"Z"	0	0	0	"flexible"	2513	0
"okhotskensis_031"	"Z"	0	1	1	"restricted"	2830	0.000353356890459364
"okhotskensis_080"	"Z"	0	0	0	"restricted"	2832	0
"pacificensis_032"	"Z"	0	0	0	"flexible"	2737	0
"phenylpyruvicus_090"	"Z"	0	0	0	"flexible"	2721	0
"piscatorii_048"	"Z"	0	0	0	"flexible"	2961	0
"priscuii_086"	"Z"	0	1	1	"flexible"	2528	0.000395569620253165
"proteolyticus_016"	"Z"	0	0	0	"restricted"	2503	0
"pulmonis_088"	"Z"	0	1	1	"flexible"	2445	0.000408997955010225
"pulmonis_089"	"Z"	0	2	2	"flexible"	2864	0.000698324022346369
"salsus_033"	"Z"	1	0	1	"restricted"	2417	0.000413736036408771
"sanguinis_017"	"Z"	0	0	0	"flexible"	2483	0
"sanguinis_091"	"Z"	0	0	0	"flexible"	2574	0
"sanguinis_092"	"Z"	0	0	0	"flexible"	2639	0
"sanguinis_093"	"Z"	0	0	0	"flexible"	2564	0
"sp1044_082"	"Z"	0	1	1	"restricted"	2798	0.000357398141529664
"sp2ps_018"	"Z"	0	0	0	"restricted"	2800	0
"spCMS30_034"	"Z"	0	0	0	"flexible"	2604	0
"spDD43_036"	"Z"	0	1	1	"restricted"	2513	0.000397930760047752
"spH71_040"	"Z"	0	0	0	"flexible"	2612	0
"spH81_042"	"Z"	0	0	0	"restricted"	2832	0
"spHII4_041"	"Z"	0	0	0	"flexible"	2717	0
"spIAM12030_053"	"Z"	0	0	0	"restricted"	2669	0
"spJCM18900_049"	"Z"	0	0	0	"restricted"	2671	0
"spJCM18902_051"	"Z"	0	1	1	"restricted"	2721	0.000367511944138185
"spJCM18903_052"	"Z"	0	1	1	"restricted"	2871	0.000348310693138279
"spNC44_083"	"Z"	0	1	1	"restricted"	2689	0.000371885459278542
"spPi21_038"	"Z"	0	0	0	"restricted"	2591	0
"spPi251_037"	"Z"	0	0	0	"restricted"	2736	0
"spPi252_039"	"Z"	0	0	0	"restricted"	2671	0
"submarinus_043"	"Z"	1	0	1	"restricted"	2555	0.000391389432485323
"urativorans_019"	"Z"	0	0	0	"restricted"	2811	0
"urativorans_084"	"Z"	0	0	0	"restricted"	2276	0
"vallis_020"	"Z"	0	2	2	"restricted"	2678	0.000746825989544436
"adeliensis_001"	"B"	0	2	2	"restricted"	2572	0.000777604976671851
"aestuarii_044"	"B"	0	2	2	"flexible"	2353	0.000849978750531237
"alimentarius_002"	"B"	0	1	1	"restricted"	2806	0.000356379187455453
"alimentarius_024"	"B"	0	4	4	"restricted"	2795	0.00143112701252236
"aquaticus_003"	"B"	0	1	1	"restricted"	2698	0.000370644922164566
"aquimaris_025"	"B"	0	3	3	"restricted"	2937	0.00102145045965271
"arcticus_004"	"B"	0	1	1	"restricted"	2165	0.00046189376443418
"arenosus_005"	"B"	0	2	2	"flexible"	2930	0.00068259385665529
"celer_006"	"B"	0	1	1	"flexible"	2477	0.00040371417036738
"cibarius_007"	"B"	0	2	2	"restricted"	2653	0.000753863550697324
"cibarius_026"	"B"	0	2	2	"restricted"	2973	0.00067272115708039
"ciconiae_008"	"B"	0	1	1	"flexible"	2167	0.000461467466543609
"cryohalolentis_009"	"B"	0	1	1	"restricted"	2493	0.000401123144805455
"faecalis_023"	"B"	0	1	1	"flexible"	2677	0.000373552484124019
"faecalis_087"	"B"	0	1	1	"flexible"	2548	0.000392464678178964
"fjordensis_054"	"B"	0	3	3	"restricted"	2796	0.00107296137339056
"fozii_021"	"B"	0	4	4	"flexible"	2846	0.00140548137737175
"frigidicola_010"	"B"	0	1	1	"restricted"	2385	0.000419287211740042
"frigidicola_056"	"B"	0	3	3	"restricted"	2327	0.00128921357971637
"fulvigenes_045"	"B"	0	3	3	"flexible"	2995	0.0010016694490818
"glaciei_055"	"B"	0	1	1	"restricted"	2772	0.000360750360750361
"glacincola_011"	"B"	0	1	1	"restricted"	2645	0.000378071833648393
"glacincola_057"	"B"	0	2	2	"restricted"	2878	0.000694927032661571
"immobilis_012"	"B"	0	2	2	"restricted"	2676	0.000747384155455904
"immobilis_058"	"B"	0	1	1	"restricted"	2978	0.000335795836131632
"immobilis_059"	"B"	0	2	2	"restricted"	2914	0.000686341798215511
"immobilis_060"	"B"	0	1	1	"restricted"	2664	0.000375375375375375
"immobilis_061"	"B"	0	2	2	"restricted"	2889	0.000692281066112842
"immobilis_062"	"B"	0	2	2	"restricted"	2607	0.000767165324127349
"immobilis_063"	"B"	0	1	1	"restricted"	2914	0.000343170899107756
"immobilis_064"	"B"	0	1	1	"restricted"	2753	0.000363240101707228
"immobilis_065"	"B"	0	1	1	"restricted"	2897	0.000345184673800483
"immobilis_066"	"B"	0	1	1	"restricted"	2792	0.000358166189111748
"immobilis_067"	"B"	0	1	1	"restricted"	2508	0.000398724082934609
"immobilis_068"	"B"	0	1	1	"restricted"	2910	0.000343642611683849
"immobilis_069"	"B"	0	2	2	"restricted"	2844	0.00070323488045007
"immobilis_070"	"B"	0	2	2	"restricted"	2894	0.000691085003455425
"immobilis_071"	"B"	0	1	1	"flexible"	2626	0.000380807311500381
"immobilis_072"	"B"	0	1	1	"restricted"	2591	0.000385951370127364
"immobilis_073"	"B"	0	2	2	"restricted"	2774	0.000720980533525595
"immobilis_074"	"B"	0	2	2	"restricted"	2761	0.000724375226367258
"immobilis_075"	"B"	0	3	3	"restricted"	2708	0.00110782865583456
"immobilis_076"	"B"	0	2	2	"restricted"	2612	0.000765696784073507
"jeotgali_027"	"B"	0	2	2	"flexible"	2618	0.000763941940412529
"luti_022"	"B"	0	2	2	"restricted"	2431	0.000822706705059646
"lutiphocae_013"	"B"	0	2	2	"flexible"	2582	0.000774593338497289
"marincola_014"	"B"	0	2	2	"restricted"	2526	0.000791765637371338
"maritimus_015"	"B"	0	2	2	"flexible"	2591	0.000771902740254728
"maritimus_028"	"B"	0	1	1	"flexible"	2594	0.00038550501156515
"namhaensis_029"	"B"	0	1	1	"restricted"	2451	0.000407996736026112
"nivimaris_030"	"B"	0	2	2	"restricted"	2809	0.000711997152011392
"oceani_047"	"B"	0	2	2	"flexible"	2513	0.000795861520095503
"okhotskensis_031"	"B"	0	1	1	"restricted"	2830	0.000353356890459364
"okhotskensis_080"	"B"	0	1	1	"restricted"	2832	0.000353107344632768
"pacificensis_032"	"B"	0	2	2	"flexible"	2737	0.000730727073438071
"phenylpyruvicus_090"	"B"	0	1	1	"flexible"	2721	0.000367511944138185
"piscatorii_048"	"B"	0	3	3	"flexible"	2961	0.00101317122593718
"priscuii_086"	"B"	0	1	1	"flexible"	2528	0.000395569620253165
"proteolyticus_016"	"B"	0	2	2	"restricted"	2503	0.000799041150619257
"pulmonis_088"	"B"	0	2	2	"flexible"	2445	0.00081799591002045
"pulmonis_089"	"B"	0	3	3	"flexible"	2864	0.00104748603351955
"salsus_033"	"B"	0	1	1	"restricted"	2417	0.000413736036408771
"sanguinis_017"	"B"	0	1	1	"flexible"	2483	0.000402738622633911
"sanguinis_091"	"B"	0	1	1	"flexible"	2574	0.000388500388500389
"sanguinis_092"	"B"	0	1	1	"flexible"	2639	0.000378931413414172
"sanguinis_093"	"B"	0	1	1	"flexible"	2564	0.000390015600624025
"sp1044_082"	"B"	0	2	2	"restricted"	2798	0.000714796283059328
"sp2ps_018"	"B"	0	3	3	"restricted"	2800	0.00107142857142857
"spCMS30_034"	"B"	0	2	2	"flexible"	2604	0.000768049155145929
"spDD43_036"	"B"	0	1	1	"restricted"	2513	0.000397930760047752
"spH71_040"	"B"	0	1	1	"flexible"	2612	0.000382848392036753
"spH81_042"	"B"	0	2	2	"restricted"	2832	0.000706214689265537
"spHII4_041"	"B"	0	2	2	"flexible"	2717	0.000736105999263894
"spIAM12030_053"	"B"	0	2	2	"restricted"	2669	0.000749344323716748
"spJCM18900_049"	"B"	0	1	1	"restricted"	2671	0.000374391613627855
"spJCM18902_051"	"B"	0	2	2	"restricted"	2721	0.000735023888276369
"spJCM18903_052"	"B"	0	2	2	"restricted"	2871	0.000696621386276559
"spNC44_083"	"B"	0	2	2	"restricted"	2689	0.000743770918557084
"spPi21_038"	"B"	0	1	1	"restricted"	2591	0.000385951370127364
"spPi251_037"	"B"	0	1	1	"restricted"	2736	0.000365497076023392
"spPi252_039"	"B"	0	1	1	"restricted"	2671	0.000374391613627855
"submarinus_043"	"B"	0	1	1	"restricted"	2555	0.000391389432485323
"urativorans_019"	"B"	0	4	4	"restricted"	2811	0.00142298114549982
"urativorans_084"	"B"	0	1	1	"restricted"	2276	0.000439367311072056
"vallis_020"	"B"	0	1	1	"restricted"	2678	0.000373412994772218
